order_id,customer_id,order_date,region,category,quantity,unit_price,status
ORD0030064,CUST07735,2024-08-22,East,Toys,8,288.22,CANCELLED
ORD0030065,CUST05356,2024-06-13,north,Electronics,2,325.52,completed
ORD0030066,CUST03276,2024-06-21,north,Toys,6,181.52,completed
ORD0030067,CUST00099,2024-05-08,SOUTH,Toys,6,182.98,CANCELLED
ORD0030068,CUST00530,2025-02-19,SOUTH,Furniture,4,157.08,PENDING
ORD0030069,CUST07837,2024-01-16,South,Furniture,8,,COMPLETED
ORD0030070,CUST07506,2025-03-03,North,Grocery,7,62.58,CANCELLED
ORD0030071,CUST04892,2024-10-08,north,Furniture,7,71.18,PENDING
ORD0030072,CUST06062,2025-04-28,East,Clothing,6,342.94,COMPLETED
ORD0030073,CUST00848,2024-12-13,South,Grocery,4,364.38,COMPLETED
ORD0030074,CUST03753,2025-04-14,East,Toys,4,136.47,completed
ORD0030075,CUST06939,2025-04-21,North,Electronics,7,484.49,pending
ORD0030076,CUST02146,2024-11-15,SOUTH,Toys,8,233.43,PENDING
ORD0030077,CUST03538,2024-10-21,SOUTH,Grocery,2,451.98,PENDING
ORD0030078,CUST06951,2024-11-26,SOUTH,Grocery,7,96.79,COMPLETED
ORD0030079,CUST06718,2024-02-19,South,Clothing,1,155.69,pending
ORD0030080,CUST00686,2024-04-10,West,Furniture,5,39.87,completed
ORD0030081,CUST00658,2025-04-06,North,Electronics,2,499.55,pending
ORD0030082,CUST00933,2024-03-16,South,Toys,6,34.68,pending
ORD0030083,CUST05333,2024-12-31,South,Electronics,4,258.23,PENDING
ORD0030084,CUST06158,2024-10-22,SOUTH,Furniture,7,253.13,CANCELLED
ORD0030085,CUST01768,2024-11-09,East,Clothing,10,427.03,pending
ORD0030086,CUST05167,2024-05-14,East,Grocery,3,482.26,COMPLETED
ORD0030087,CUST01186,2024-05-19,North,Clothing,7,203.81,completed
ORD0030088,CUST07489,2024-03-06,South,Toys,8,95.84,PENDING
ORD0030089,CUST04700,2025-05-16,north,Grocery,5,150.68,CANCELLED
ORD0030090,CUST07264,2024-08-30,SOUTH,Clothing,10,305.86,pending
ORD0030091,CUST01888,2024-06-06,SOUTH,Clothing,10,,pending
ORD0030092,CUST05077,2024-02-12,North,Furniture,4,221.99,PENDING
ORD0030093,CUST01342,2025-01-16,North,Clothing,4,55.58,completed
ORD0030094,CUST01065,2024-12-30,South,Grocery,5,147.17,PENDING
ORD0030095,CUST02180,2025-06-17,,Grocery,3,481.91,COMPLETED
ORD0030096,CUST02593,2024-12-15,,Grocery,5,436.94,pending
ORD0030097,CUST06925,2024-03-05,South,Toys,5,288.97,pending
ORD0030098,CUST03054,2024-03-13,West,Electronics,4,77.68,pending
ORD0030099,CUST04604,2024-06-09,East,Toys,9,117.81,completed
ORD0030100,CUST05351,2024-02-28,north,Furniture,1,22.29,pending
ORD0030101,CUST01281,2025-05-22,East,Clothing,9,207.53,COMPLETED
ORD0030102,CUST01586,2024-12-12,north,Clothing,6,64.9,completed
ORD0030103,CUST07758,2025-02-10,West,Electronics,8,474.52,pending
ORD0030104,CUST04930,2024-04-20,North,Electronics,,318.05,COMPLETED
ORD0030105,CUST07742,2024-12-05,West,Furniture,6,147.63,PENDING
ORD0030106,CUST00524,2025-04-30,north,Furniture,9,232.09,COMPLETED
ORD0030107,CUST07815,2024-04-14,East,Toys,1,182.57,CANCELLED
ORD0030108,CUST05791,2024-11-03,East,Electronics,6,313.64,pending
ORD0030109,CUST05168,2024-01-31,East,Electronics,6,296.81,CANCELLED
ORD0030110,CUST01601,2024-01-04,north,Furniture,7,219.31,CANCELLED
ORD0030111,CUST01273,2025-03-18,north,Clothing,6,164.12,CANCELLED
ORD0030112,CUST03128,2024-03-18,North,Toys,2,431.65,CANCELLED
ORD0030113,CUST04966,2024-11-26,north,Clothing,5,12.32,PENDING
ORD0030114,CUST04280,2024-02-05,north,Clothing,8,52.7,COMPLETED
ORD0030115,CUST04103,2024-03-15,,Clothing,5,,pending
ORD0030116,CUST07747,2025-02-27,East,Furniture,8,73.97,completed
ORD0030117,CUST02711,2024-08-06,SOUTH,Electronics,10,63.2,pending
ORD0030118,CUST05490,2024-11-17,South,Grocery,7,106.08,PENDING
ORD0030119,CUST04244,2025-02-08,,Grocery,5,93.4,completed
ORD0030120,CUST00724,2024-08-13,East,Toys,6,477.67,COMPLETED
ORD0030121,CUST07618,2025-02-03,East,Clothing,1,157.92,pending
ORD0030122,CUST01260,2025-02-17,,Toys,6,220.77,COMPLETED
ORD0030123,CUST02287,2025-01-22,,Furniture,8,140.95,pending
ORD0030124,CUST00197,2025-01-19,North,Clothing,6,92.36,completed
ORD0030125,CUST02613,2024-08-31,West,Furniture,1,40.7,CANCELLED
ORD0030126,CUST03333,2024-08-01,South,Furniture,7,168.76,CANCELLED
ORD0030127,CUST00285,2025-06-03,north,Clothing,3,306.26,PENDING
ORD0030128,CUST00100,2024-01-11,North,Electronics,9,144.16,completed
ORD0030129,CUST07438,2024-06-26,,Grocery,5,374.07,CANCELLED
ORD0030130,CUST01033,2024-08-02,West,Electronics,8,113.56,COMPLETED
ORD0030131,CUST01120,2024-07-22,West,Furniture,8,143.51,CANCELLED
ORD0030132,CUST05631,2024-11-18,East,Electronics,9,,COMPLETED
ORD0030133,CUST04642,2024-05-13,North,Electronics,9,315.72,COMPLETED
ORD0030134,CUST05718,2025-06-03,South,Furniture,,393.06,pending
ORD0030135,CUST03540,2024-08-25,South,Clothing,10,188.67,CANCELLED
ORD0030136,CUST00104,2024-04-27,,Electronics,2,209.61,pending
ORD0030137,CUST03613,2024-09-02,North,Clothing,1,490.7,PENDING
ORD0030138,CUST00916,2024-09-02,West,Grocery,10,248.12,pending
ORD0030139,CUST04428,2025-04-23,South,Toys,3,262.64,COMPLETED
ORD0030140,CUST06185,2025-06-02,West,Furniture,7,438.34,PENDING
ORD0030141,CUST04572,2024-10-20,North,Clothing,,439.15,pending
ORD0030142,CUST03942,2024-09-04,South,Clothing,8,216.59,PENDING
ORD0030143,CUST01277,2024-02-03,North,Grocery,10,391.12,COMPLETED
ORD0030144,CUST00984,2024-09-18,north,Furniture,8,276.74,CANCELLED
ORD0030145,CUST07580,2024-07-22,,Grocery,10,99.5,PENDING
ORD0030146,CUST04635,2024-10-13,,Grocery,6,403.28,COMPLETED
ORD0030147,CUST02411,2024-09-18,West,Grocery,7,260.52,COMPLETED
ORD0030148,CUST03310,2024-03-17,SOUTH,Grocery,3,209.99,completed
ORD0030149,CUST07078,2024-07-17,South,Electronics,1,444.41,completed
ORD0030150,CUST03994,2024-08-04,North,Clothing,2,473.21,CANCELLED
ORD0030151,CUST02120,2024-03-10,,Clothing,4,36.09,completed
ORD0030152,CUST04448,2024-04-13,West,Furniture,6,315.9,pending
ORD0030153,CUST06094,2025-05-16,North,Grocery,10,380.18,PENDING
ORD0030154,CUST06704,2024-04-05,South,Electronics,8,299.34,completed
ORD0030155,CUST05224,2024-03-13,West,Furniture,3,422.58,CANCELLED
ORD0030156,CUST06101,2024-11-06,West,Toys,5,24.42,CANCELLED
ORD0030157,CUST07095,2025-01-08,SOUTH,Grocery,1,90.77,completed
ORD0030158,CUST07538,2024-02-15,North,Electronics,7,363.35,completed
ORD0030159,CUST00194,2024-08-03,,Toys,4,136.56,completed
ORD0030160,CUST07542,2025-06-07,north,Clothing,10,320.99,completed
ORD0030161,CUST07555,2024-09-21,South,Toys,1,80.57,COMPLETED
ORD0030162,CUST04833,2024-02-15,North,Furniture,4,206.98,PENDING
ORD0030163,CUST05986,2024-03-30,East,Grocery,10,423.75,COMPLETED
ORD0030164,CUST05423,2024-12-11,North,Furniture,1,486.16,CANCELLED
ORD0030165,CUST02877,2025-01-09,,Electronics,2,204.37,PENDING
ORD0030166,CUST00917,2024-01-16,West,Toys,1,406.96,completed
ORD0030167,CUST05739,2024-01-04,,Grocery,8,425.34,completed
ORD0030168,CUST03898,2025-03-21,SOUTH,Grocery,8,89.06,completed
ORD0030169,CUST00581,2024-05-19,West,Toys,6,258.37,COMPLETED
ORD0030170,CUST05290,2025-04-02,West,Furniture,8,124.89,pending
ORD0030171,CUST03821,2024-09-01,South,Electronics,4,134.73,pending
ORD0030172,CUST01231,2024-09-29,South,Furniture,10,415.25,pending
ORD0030173,CUST06692,2025-03-13,,Clothing,3,215.78,pending
ORD0030174,CUST04416,2024-07-27,north,Furniture,6,213.86,pending
ORD0030175,CUST03761,2024-12-05,North,Grocery,3,108.77,pending
ORD0030176,CUST01532,2024-03-12,North,Toys,6,172.48,COMPLETED
ORD0030177,CUST01364,2025-05-28,,Electronics,2,432.99,CANCELLED
ORD0030178,CUST07937,2024-07-31,north,Furniture,8,326.28,completed
ORD0030179,CUST07963,2025-05-28,north,Clothing,2,347.28,completed
ORD0030180,CUST00201,2024-11-22,East,Grocery,5,71.66,completed
ORD0030181,CUST06091,2025-01-13,East,Toys,1,67.7,PENDING
ORD0030182,CUST01683,2024-10-13,,Clothing,7,80.89,COMPLETED
ORD0030183,CUST01636,2024-02-05,SOUTH,Toys,5,378.7,COMPLETED
ORD0030184,CUST04284,2024-11-11,North,Clothing,9,493.42,CANCELLED
ORD0030185,CUST05080,2025-02-06,north,Furniture,6,302.62,pending
ORD0030186,CUST07296,2024-01-10,,Grocery,7,430.09,COMPLETED
ORD0030187,CUST03327,2024-01-01,North,Furniture,6,254.83,CANCELLED
ORD0030188,CUST02029,2024-03-20,East,Grocery,1,328.34,COMPLETED
ORD0030189,CUST02863,2025-04-23,South,Grocery,5,51.4,completed
ORD0030190,CUST06679,2025-06-13,North,Toys,2,169.46,CANCELLED
ORD0030191,CUST02646,2025-05-01,north,Toys,10,162.79,PENDING
ORD0030192,CUST03872,2024-08-24,,Electronics,3,451.6,PENDING
ORD0030193,CUST06025,2024-06-25,SOUTH,Grocery,10,428.52,CANCELLED
ORD0030194,CUST04890,2024-09-03,,Electronics,2,247.99,PENDING
ORD0030195,CUST02211,2024-04-05,north,Grocery,2,121.23,completed
ORD0030196,CUST05013,2024-01-10,north,Electronics,6,381.18,CANCELLED
ORD0030197,CUST02882,2025-06-04,North,Furniture,8,175.34,completed
ORD0030198,CUST01494,2024-05-15,North,Electronics,9,219.31,COMPLETED
ORD0030199,CUST01985,2025-06-24,East,Grocery,10,191.03,COMPLETED
ORD0030200,CUST03626,2024-10-25,East,Grocery,6,383.05,CANCELLED
ORD0030201,CUST03212,2024-11-18,,Electronics,5,459.62,COMPLETED
ORD0030202,CUST06844,2024-01-16,West,Toys,9,196.61,CANCELLED
ORD0030203,CUST06453,2024-11-02,North,Furniture,2,496.67,pending
ORD0030204,CUST06421,2024-07-22,,Toys,7,230.74,PENDING
ORD0030205,CUST01548,2024-04-16,South,Furniture,6,193.38,completed
ORD0030206,CUST03551,2024-06-30,East,Grocery,5,176.24,CANCELLED
ORD0030207,CUST02043,2024-05-11,South,Grocery,6,336.38,CANCELLED
ORD0030208,CUST03718,2025-05-19,North,Electronics,10,32.4,PENDING
ORD0030209,CUST07445,2024-06-01,South,Furniture,1,423.65,completed
ORD0030210,CUST05395,2025-02-25,South,Grocery,8,468.66,pending
ORD0030211,CUST07697,2024-10-03,,Clothing,1,139.54,CANCELLED
ORD0030212,CUST00406,2024-02-07,South,Clothing,7,23.86,pending
ORD0030213,CUST00157,2024-09-25,East,Furniture,2,128.54,PENDING
ORD0030214,CUST03762,2024-08-08,north,Electronics,8,369.54,completed
ORD0030215,CUST04731,2025-04-04,West,Toys,6,167.17,pending
ORD0030216,CUST05627,2024-08-22,West,Toys,1,352.07,CANCELLED
ORD0030217,CUST01515,2024-08-24,North,Furniture,1,409.43,CANCELLED
ORD0030218,CUST00470,2024-08-03,South,Furniture,4,147.94,completed
ORD0030219,CUST01198,2024-10-25,north,Furniture,8,386.97,completed
ORD0030220,CUST05964,2024-03-03,North,Clothing,4,385.56,CANCELLED
ORD0030221,CUST07429,2025-02-14,East,Furniture,2,216.3,completed
ORD0030222,CUST06629,2025-06-14,,Toys,6,16.48,PENDING
ORD0030223,CUST01044,2024-08-28,North,Grocery,5,156.77,pending
ORD0030224,CUST07146,2024-11-21,North,Toys,9,409.49,completed
ORD0030225,CUST04990,2024-07-10,West,Electronics,8,78.5,pending
ORD0030226,CUST07795,2024-08-01,,Grocery,3,140.43,PENDING
ORD0030227,CUST01360,2025-03-04,,Electronics,7,149.39,COMPLETED
ORD0030228,CUST07564,2024-06-14,South,Clothing,1,446.1,PENDING
ORD0030229,CUST04740,2024-11-23,North,Grocery,3,425.37,pending
ORD0030230,CUST03444,2025-02-27,South,Electronics,4,300.2,completed
ORD0030231,CUST03078,2025-06-14,north,Clothing,2,415.11,PENDING
ORD0030232,CUST01642,2024-02-13,South,Furniture,4,384.44,pending
ORD0030233,CUST05534,2024-02-10,north,Furniture,7,378.78,pending
ORD0030234,CUST07500,2025-05-09,,Toys,6,80.73,PENDING
ORD0030235,CUST06583,2025-06-06,SOUTH,Toys,5,326.64,completed
ORD0030236,CUST04529,2025-05-29,North,Grocery,4,416.45,pending
ORD0030237,CUST03211,2024-12-12,North,Furniture,,239.76,COMPLETED
ORD0030238,CUST02330,2024-09-08,South,Electronics,7,282.4,completed
ORD0030239,CUST00353,2024-07-01,South,Clothing,1,7.58,CANCELLED
ORD0030240,CUST07662,2024-12-01,north,Toys,5,43.0,COMPLETED
ORD0030241,CUST01027,2025-02-18,West,Grocery,3,483.17,CANCELLED
ORD0030242,CUST00311,2024-04-29,West,Furniture,6,8.94,CANCELLED
ORD0030243,CUST02645,2025-01-12,North,Toys,1,106.48,COMPLETED
ORD0030244,CUST00469,2024-04-15,East,Furniture,9,96.81,PENDING
ORD0030245,CUST04875,2024-05-10,north,Clothing,10,353.11,completed
ORD0030246,CUST07744,2024-10-11,East,Clothing,3,316.27,completed
ORD0030247,CUST04850,2024-09-18,East,Toys,6,102.36,COMPLETED
ORD0030248,CUST04595,2024-06-24,West,Grocery,7,227.84,CANCELLED
ORD0030249,CUST06579,2024-03-02,,Electronics,7,,completed
ORD0030250,CUST06103,2025-01-20,West,Toys,10,315.48,completed
ORD0030251,CUST03081,2024-01-17,SOUTH,Toys,9,76.46,PENDING
ORD0030252,CUST05912,2025-05-24,SOUTH,Toys,7,40.79,COMPLETED
ORD0030253,CUST00512,2024-09-14,South,Electronics,3,496.93,completed
ORD0030254,CUST04350,2024-12-13,SOUTH,Clothing,7,357.87,PENDING
ORD0030255,CUST01436,2024-03-12,North,Furniture,8,294.8,CANCELLED
ORD0030256,CUST02099,2024-01-08,North,Grocery,6,27.38,CANCELLED
ORD0030257,CUST01026,2025-04-10,north,Furniture,8,414.97,COMPLETED
ORD0030258,CUST02643,2025-05-07,North,Electronics,8,123.94,PENDING
ORD0030259,CUST03655,2025-06-13,East,Electronics,9,117.3,CANCELLED
ORD0030260,CUST03699,2024-09-21,SOUTH,Grocery,1,22.44,completed
ORD0030261,CUST06532,2024-06-03,North,Clothing,10,205.71,PENDING
ORD0030262,CUST02811,2024-01-01,,Furniture,7,200.13,completed
ORD0030263,CUST04263,2024-02-13,South,Toys,2,160.94,pending
ORD0030264,CUST02801,2024-04-08,north,Clothing,4,232.2,COMPLETED
ORD0030265,CUST05406,2025-05-24,West,Furniture,1,498.46,PENDING
ORD0030266,CUST02819,2024-04-05,East,Clothing,2,302.31,PENDING
ORD0030267,CUST00753,2024-02-27,,Electronics,8,431.53,pending
ORD0030268,CUST07280,2024-02-23,East,Electronics,7,322.8,completed
ORD0030269,CUST05686,2024-03-04,South,Clothing,7,10.69,COMPLETED
ORD0030270,CUST03680,2024-12-31,SOUTH,Grocery,2,347.02,pending
ORD0030271,CUST02598,2024-05-21,,Toys,1,160.87,completed
ORD0030272,CUST05462,2024-11-16,North,Clothing,2,259.98,completed
ORD0030273,CUST00176,2025-01-09,West,Toys,8,59.97,CANCELLED
ORD0030274,CUST02350,2025-05-14,North,Furniture,8,42.37,pending
ORD0030275,CUST07556,2025-05-25,South,Furniture,7,473.16,pending
ORD0030276,CUST05318,2025-05-20,North,Clothing,5,274.52,COMPLETED
ORD0030277,CUST04532,2024-02-01,South,Furniture,1,287.09,completed
ORD0030278,CUST07016,2025-04-11,,Grocery,8,193.76,PENDING
ORD0030279,CUST01582,2024-06-06,East,Electronics,5,94.55,COMPLETED
ORD0030280,CUST07364,2024-08-29,north,Furniture,4,403.26,PENDING
ORD0030281,CUST04044,2024-07-23,,Grocery,7,131.82,CANCELLED
ORD0030282,CUST05244,2025-01-17,West,Electronics,4,81.05,COMPLETED
ORD0030283,CUST04352,2025-02-26,West,Electronics,7,358.23,pending
ORD0030284,CUST04329,2024-08-10,East,Clothing,,171.26,PENDING
ORD0030285,CUST00602,2024-09-28,East,Electronics,5,490.86,completed
ORD0030286,CUST02903,2024-02-21,East,Furniture,2,146.98,PENDING
ORD0030287,CUST02110,2024-05-07,North,Clothing,3,51.65,pending
ORD0030288,CUST01534,2024-05-25,West,Grocery,4,32.43,COMPLETED
ORD0030289,CUST07812,2025-05-23,South,Electronics,9,394.91,pending
ORD0030290,CUST02963,2024-01-20,West,Electronics,9,383.15,COMPLETED
ORD0030291,CUST04817,2024-06-16,North,Electronics,1,30.19,CANCELLED
ORD0030292,CUST00129,2025-05-05,South,Clothing,3,418.3,completed
ORD0030293,CUST01799,2025-05-13,West,Furniture,6,,completed
ORD0030294,CUST00416,2025-05-25,North,Electronics,7,198.0,completed
ORD0030295,CUST01577,2024-08-13,West,Toys,6,266.57,COMPLETED
ORD0030296,CUST05341,2025-06-16,north,Clothing,3,390.79,PENDING
ORD0030297,CUST00987,2024-09-02,,Clothing,10,404.87,pending
ORD0030298,CUST01068,2025-03-04,North,Toys,4,108.21,COMPLETED
ORD0030299,CUST01488,2024-08-15,North,Toys,8,425.03,COMPLETED
ORD0030300,CUST06305,2024-10-07,South,Clothing,10,414.67,PENDING
ORD0030301,CUST07104,2025-02-19,SOUTH,Grocery,6,242.31,pending
ORD0030302,CUST01391,2024-01-21,SOUTH,Clothing,6,135.48,PENDING
ORD0030303,CUST01552,2024-05-16,,Electronics,1,428.32,CANCELLED
ORD0030304,CUST07261,2024-05-22,East,Clothing,7,421.27,PENDING
ORD0030305,CUST04332,2025-02-11,north,Electronics,10,381.09,pending
ORD0030306,CUST01743,2025-02-11,North,Electronics,1,8.18,pending
ORD0030307,CUST07509,2024-03-28,North,Grocery,1,399.08,completed
ORD0030308,CUST05722,2025-04-17,,Toys,7,366.02,pending
ORD0030309,CUST05884,2024-03-12,South,Furniture,2,246.8,pending
ORD0030310,CUST06923,2025-03-15,West,Clothing,10,,COMPLETED
ORD0030311,CUST05346,2024-01-22,north,Toys,4,348.79,COMPLETED
ORD0030312,CUST04227,2025-06-08,,Grocery,9,429.4,PENDING
ORD0030313,CUST00098,2024-12-17,East,Grocery,1,178.38,PENDING
ORD0030314,CUST06314,2025-04-12,North,Grocery,7,61.55,CANCELLED
ORD0030315,CUST07968,2024-05-26,South,Clothing,8,10.58,CANCELLED
ORD0030316,CUST05841,2024-09-18,North,Toys,3,164.71,CANCELLED
ORD0030317,CUST05245,2025-02-03,West,Furniture,4,70.56,pending
ORD0030318,CUST02313,2024-08-09,SOUTH,Toys,1,263.76,PENDING
ORD0030319,CUST02174,2024-06-11,,Toys,7,351.96,completed
ORD0030320,CUST02060,2025-01-28,,Toys,9,87.93,COMPLETED
ORD0030321,CUST05497,2024-02-03,,Furniture,6,341.03,completed
ORD0030322,CUST07501,2024-10-09,SOUTH,Clothing,2,61.12,COMPLETED
ORD0030323,CUST06309,2024-07-23,North,Furniture,3,141.39,CANCELLED
ORD0030324,CUST04000,2025-03-18,SOUTH,Grocery,9,84.68,pending
ORD0030325,CUST01407,2024-02-10,,Electronics,2,436.99,COMPLETED
ORD0030326,CUST00027,2024-11-10,north,Furniture,1,129.21,completed
ORD0030327,CUST06171,2024-11-01,North,Clothing,9,376.6,CANCELLED
ORD0030328,CUST06860,2024-06-15,SOUTH,Furniture,1,,completed
ORD0030329,CUST02843,2025-02-05,SOUTH,Grocery,9,187.72,completed
ORD0030330,CUST04372,2024-11-10,,Clothing,5,68.04,COMPLETED
ORD0030331,CUST02298,2025-04-01,South,Electronics,6,395.04,CANCELLED
ORD0030332,CUST03204,2024-05-14,West,Furniture,2,162.99,PENDING
ORD0030333,CUST05766,2024-06-01,South,Electronics,10,298.5,PENDING
ORD0030334,CUST07011,2024-05-02,North,Furniture,6,356.83,PENDING
ORD0030335,CUST04090,2024-01-10,North,Clothing,10,385.14,pending
ORD0030336,CUST01137,2024-01-12,north,Grocery,5,453.05,COMPLETED
ORD0030337,CUST01721,2024-02-03,north,Electronics,6,352.67,PENDING
ORD0030338,CUST00186,2025-06-07,north,Clothing,1,121.66,PENDING
ORD0030339,CUST05826,2025-05-12,South,Furniture,7,262.92,pending
ORD0030340,CUST06717,2024-07-17,East,Clothing,5,216.0,pending
ORD0030341,CUST04510,2024-09-09,north,Furniture,7,484.57,PENDING
ORD0030342,CUST05008,2024-01-24,,Electronics,1,337.35,PENDING
ORD0030343,CUST03926,2024-12-24,East,Toys,1,495.08,PENDING
ORD0030344,CUST00375,2025-05-28,SOUTH,Furniture,6,414.46,PENDING
ORD0030345,CUST07044,2024-03-14,East,Electronics,6,164.7,completed
ORD0030346,CUST03124,2025-05-07,,Toys,10,93.2,COMPLETED
ORD0030347,CUST00558,2024-05-08,West,Clothing,3,226.65,pending
ORD0030348,CUST04514,2024-10-15,South,Grocery,2,69.53,CANCELLED
ORD0030349,CUST00231,2024-09-05,north,Electronics,3,137.37,PENDING
ORD0030350,CUST03440,2024-04-04,North,Toys,6,203.37,pending
ORD0030351,CUST00282,2024-12-10,north,Clothing,5,181.19,CANCELLED
ORD0030352,CUST00427,2024-07-04,West,Grocery,5,96.09,PENDING
ORD0030353,CUST00290,2024-01-01,,Furniture,10,60.58,COMPLETED
ORD0030354,CUST07747,2024-04-03,,Toys,8,287.46,PENDING
ORD0030355,CUST05698,2024-03-10,,Furniture,1,301.06,CANCELLED
ORD0030356,CUST04610,2024-03-20,,Grocery,7,277.96,CANCELLED
ORD0030357,CUST07212,2024-02-14,South,Toys,8,122.19,PENDING
ORD0030358,CUST06601,2024-09-10,South,Toys,6,182.35,PENDING
ORD0030359,CUST06771,2024-12-06,West,Electronics,8,495.04,completed
ORD0030360,CUST05802,2025-05-18,South,Toys,9,24.44,pending
ORD0030361,CUST00961,2025-01-31,,Toys,8,477.73,PENDING
ORD0030362,CUST00432,2025-05-18,East,Toys,4,132.44,completed
ORD0030363,CUST02810,2025-04-27,SOUTH,Toys,9,140.61,completed
ORD0030364,CUST07748,2024-09-04,north,Toys,1,441.18,pending
ORD0030365,CUST01139,2024-09-01,East,Electronics,7,311.5,pending
ORD0030366,CUST05033,2024-11-30,SOUTH,Furniture,8,101.06,PENDING
ORD0030367,CUST00458,2024-06-13,north,Toys,2,337.1,COMPLETED
ORD0030368,CUST03920,2024-01-14,SOUTH,Furniture,2,405.25,CANCELLED
ORD0030369,CUST06825,2024-11-07,East,Toys,9,447.19,pending
ORD0030370,CUST06842,2024-09-04,SOUTH,Grocery,2,372.86,completed
ORD0030371,CUST02098,2025-05-24,West,Electronics,7,451.9,pending
ORD0030372,CUST00830,2024-11-30,East,Grocery,2,,completed
ORD0030373,CUST04268,2025-05-08,South,Toys,9,388.77,COMPLETED
ORD0030374,CUST03834,2024-10-10,North,Furniture,1,456.1,COMPLETED
ORD0030375,CUST02310,2024-06-03,SOUTH,Clothing,7,6.38,CANCELLED
ORD0030376,CUST02645,2024-12-02,SOUTH,Electronics,1,325.83,completed
ORD0030377,CUST05685,2025-02-27,South,Electronics,6,484.21,COMPLETED
ORD0030378,CUST03754,2024-07-21,north,Furniture,4,281.03,COMPLETED
ORD0030379,CUST07110,2024-11-30,SOUTH,Furniture,1,209.41,CANCELLED
ORD0030380,CUST07750,2025-01-27,north,Clothing,4,26.4,PENDING
ORD0030381,CUST07126,2024-12-10,South,Toys,7,442.54,CANCELLED
ORD0030382,CUST01865,2024-02-09,West,Electronics,7,335.77,PENDING
ORD0030383,CUST04471,2025-04-28,north,Electronics,9,304.67,completed
ORD0030384,CUST00380,2024-11-25,East,Grocery,9,84.97,PENDING
ORD0030385,CUST03842,2024-11-15,North,Clothing,6,476.83,completed
ORD0030386,CUST07364,2024-07-13,West,Toys,2,91.46,COMPLETED
ORD0030387,CUST07673,2024-09-11,West,Grocery,2,129.27,completed
ORD0030388,CUST00966,2024-11-27,,Electronics,9,184.86,COMPLETED
ORD0030389,CUST02655,2024-01-08,,Toys,2,493.5,CANCELLED
ORD0030390,CUST00366,2024-04-21,SOUTH,Toys,10,84.94,COMPLETED
ORD0030391,CUST06397,2024-08-13,East,Furniture,8,144.42,PENDING
ORD0030392,CUST04237,2024-02-15,East,Grocery,1,465.3,COMPLETED
ORD0030393,CUST03201,2024-05-16,South,Toys,6,138.75,PENDING
ORD0030394,CUST07452,2024-04-14,West,Clothing,10,418.25,PENDING
ORD0030395,CUST05275,2024-02-20,,Furniture,1,470.43,COMPLETED
ORD0030396,CUST07453,2024-12-07,SOUTH,Furniture,1,344.94,CANCELLED
ORD0030397,CUST00033,2024-12-12,South,Electronics,9,374.08,completed
ORD0030398,CUST07340,2024-08-30,East,Electronics,2,74.51,COMPLETED
ORD0030399,CUST06968,2024-02-07,north,Furniture,10,430.81,PENDING
ORD0030400,CUST07431,2024-10-20,South,Clothing,4,247.87,pending
ORD0030401,CUST06838,2024-07-19,North,Electronics,3,308.47,completed
ORD0030402,CUST03283,2024-03-11,SOUTH,Clothing,7,204.48,PENDING
ORD0030403,CUST00062,2024-05-18,north,Furniture,3,140.41,completed
ORD0030404,CUST05416,2025-01-18,north,Toys,1,173.79,pending
ORD0030405,CUST04382,2024-01-07,,Grocery,4,172.48,PENDING
ORD0030406,CUST05120,2024-12-26,South,Furniture,2,320.81,pending
ORD0030407,CUST07694,2024-06-03,South,Toys,2,8.51,CANCELLED
ORD0030408,CUST05387,2024-07-06,SOUTH,Clothing,5,180.82,completed
ORD0030409,CUST06708,2024-07-31,East,Electronics,1,17.07,COMPLETED
ORD0030410,CUST04891,2024-08-21,South,Grocery,2,276.62,COMPLETED
ORD0030411,CUST02267,2024-02-14,West,Toys,6,49.65,completed
ORD0030412,CUST04182,2025-06-12,West,Electronics,7,393.31,completed
ORD0030413,CUST00879,2024-01-12,SOUTH,Furniture,10,278.27,COMPLETED
ORD0030414,CUST03546,2024-12-02,North,Clothing,10,430.49,COMPLETED
ORD0030415,CUST04720,2025-01-28,South,Clothing,7,330.98,CANCELLED
ORD0030416,CUST01078,2025-04-01,SOUTH,Toys,7,235.32,PENDING
ORD0030417,CUST04945,2024-01-13,,Grocery,4,322.86,PENDING
ORD0030418,CUST06283,2025-04-03,north,Toys,9,88.21,pending
ORD0030419,CUST07596,2025-03-24,West,Electronics,8,269.24,completed
ORD0030420,CUST06530,2025-04-08,North,Grocery,9,93.1,completed
ORD0030421,CUST05458,2024-03-08,,Furniture,6,156.97,PENDING
ORD0030422,CUST04536,2024-07-18,South,Toys,5,59.59,COMPLETED
ORD0030423,CUST07547,2024-11-09,East,Toys,10,23.46,pending
ORD0030424,CUST03126,2024-08-26,East,Clothing,1,484.91,pending
ORD0030425,CUST05646,2025-02-23,East,Clothing,2,173.0,PENDING
ORD0030426,CUST07735,2024-06-16,SOUTH,Grocery,9,415.15,pending
ORD0030427,CUST05961,2025-01-27,East,Grocery,6,296.05,completed
ORD0030428,CUST06582,2024-06-02,,Electronics,9,245.39,completed
ORD0030429,CUST06327,2024-11-06,East,Electronics,2,405.27,CANCELLED
ORD0030430,CUST07490,2024-06-20,SOUTH,Grocery,5,202.02,completed
ORD0030431,CUST05417,2024-05-17,South,Furniture,3,167.41,CANCELLED
